,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
0,0,1.0,0,0.00016683300054864958,"[0, 1, 1, 1, 0, 1, 0, 0, 1, 0]",100,1024,0
1,1,1.0,1,0.008967469000708661,"[0, 1, 1, 1, 0, 1, 0, 0, 1, 0]",100,1024,0
2,2,1.0,2,0.016283521999866934,"[0, 1, 1, 1, 0, 1, 0, 0, 1, 0]",100,1024,0
3,4,1.0,4,0.024646952999319183,"[0, 1, 1, 1, 0, 1, 0, 0, 1, 0]",100,1024,0
4,8,4.0,9,0.03176891600014642,"[1, 1, 1, 1, 0, 1, 0, 0, 1, 0]",100,1024,0
5,16,14.0,18,0.038282596000499325,"[1, 1, 1, 1, 0, 1, 0, 0, 0, 0]",100,1024,0
6,32,16.0,35,0.0459616799998912,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",100,1024,0
7,64,18.0,69,0.05714477299989085,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,0
8,128,18.0,133,0.08349564299896883,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,0
9,256,18.0,203,0.1139111270003923,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,0
10,512,18.0,203,0.1139111270003923,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,0
11,1024,18.0,203,0.1139111270003923,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,0
12,0,12.0,203,0.12507991900019988,"[1, 1, 0, 1, 1, 0, 0, 1, 0, 0]",100,1024,1
13,1,12.0,204,0.13576193699918804,"[1, 1, 0, 1, 1, 0, 0, 1, 0, 0]",100,1024,1
14,2,15.0,206,0.148074947999703,"[1, 1, 1, 1, 1, 0, 0, 1, 0, 0]",100,1024,1
15,4,15.0,208,0.15915460799988068,"[1, 1, 1, 1, 1, 0, 0, 1, 0, 0]",100,1024,1
16,8,15.0,212,0.17011599599936744,"[1, 1, 1, 1, 1, 0, 0, 1, 0, 0]",100,1024,1
17,16,15.0,220,0.1812823729997035,"[1, 1, 1, 1, 1, 0, 0, 1, 0, 0]",100,1024,1
18,32,16.0,237,0.19571298200025922,"[1, 1, 1, 1, 1, 1, 0, 1, 0, 0]",100,1024,1
19,64,18.0,270,0.22303649999957997,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,1
20,128,18.0,334,0.26541668999925605,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,1
21,256,18.0,392,0.32253734299956704,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,1
22,512,18.0,392,0.32253734299956704,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,1
23,1024,18.0,392,0.32253734299956704,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,1
24,0,2.0,392,0.335529972000586,"[1, 0, 0, 1, 0, 1, 1, 1, 0, 0]",100,1024,2
25,1,2.0,393,0.3457634229998803,"[1, 0, 0, 1, 0, 1, 1, 1, 0, 0]",100,1024,2
26,2,2.0,394,0.35547582000072,"[1, 0, 0, 1, 0, 1, 1, 1, 0, 0]",100,1024,2
27,4,2.0,396,0.3664934879998327,"[1, 0, 0, 1, 0, 1, 1, 1, 0, 0]",100,1024,2
28,8,2.0,400,0.37897545200030436,"[1, 0, 0, 1, 0, 1, 1, 1, 0, 0]",100,1024,2
29,16,4.0,410,0.39369610299945634,"[1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",100,1024,2
30,32,16.0,428,0.4183662239993282,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0]",100,1024,2
31,64,18.0,461,0.4510230659998342,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,2
32,128,18.0,525,0.5101999460002844,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,2
33,256,18.0,596,0.5892760949991498,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,2
34,512,18.0,596,0.5892760949991498,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,2
35,1024,18.0,596,0.5892760949991498,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,2
36,0,1.0,596,0.6012108100003388,"[0, 1, 1, 0, 0, 0, 0, 0, 1, 0]",100,1024,3
37,1,3.0,598,0.6139232810000976,"[1, 1, 1, 0, 0, 0, 0, 0, 1, 0]",100,1024,3
38,2,4.0,600,0.625831630999528,"[1, 1, 1, 1, 0, 0, 0, 0, 1, 0]",100,1024,3
39,4,4.0,602,0.6386943969991989,"[1, 1, 1, 1, 0, 0, 0, 0, 1, 0]",100,1024,3
40,8,4.0,606,0.6536729429990373,"[1, 1, 1, 1, 0, 0, 0, 0, 1, 0]",100,1024,3
41,16,16.0,615,0.6766894989996217,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",100,1024,3
42,32,18.0,633,0.7038683899991156,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,3
43,64,18.0,665,0.7475057920000836,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,3
44,128,18.0,729,0.8370675169990136,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,3
45,256,18.0,775,0.8998626329994295,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,3
46,512,18.0,775,0.8998626329994295,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,3
47,1024,18.0,775,0.8998626329994295,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,3
48,0,0.0,775,0.9139417700007471,"[0, 1, 0, 1, 0, 1, 1, 0, 0, 1]",100,1024,4
49,1,0.0,776,0.9278447710003093,"[0, 1, 0, 1, 0, 1, 1, 0, 0, 1]",100,1024,4
50,2,0.0,777,0.9428783429993928,"[0, 1, 0, 1, 0, 1, 1, 0, 0, 1]",100,1024,4
51,4,0.0,779,0.9609134099991934,"[0, 1, 0, 1, 0, 1, 1, 0, 0, 1]",100,1024,4
52,8,0.0,783,0.9822289629992156,"[0, 1, 0, 1, 0, 1, 1, 0, 0, 1]",100,1024,4
53,16,2.0,792,1.0105144680001104,"[1, 1, 0, 1, 0, 1, 1, 0, 0, 1]",100,1024,4
54,32,18.0,812,1.0502595889993245,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,4
55,64,18.0,844,1.115864782999779,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,4
56,128,18.0,908,1.2104737640001986,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,4
57,256,18.0,959,1.313253338999857,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,4
58,512,18.0,959,1.313253338999857,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,4
59,1024,18.0,959,1.313253338999857,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,4
60,0,0.0,959,1.3315036200001487,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",100,1024,5
61,1,0.0,960,1.3502325310000742,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",100,1024,5
62,2,0.0,961,1.3694904929998302,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",100,1024,5
63,4,1.0,964,1.389774891000343,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",100,1024,5
64,8,1.0,968,1.4123639230001572,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",100,1024,5
65,16,6.0,977,1.4409996340000362,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",100,1024,5
66,32,18.0,995,1.4833944509991852,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,5
67,64,18.0,1027,1.5429603769989626,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,5
68,128,18.0,1091,1.658149004999359,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,5
69,256,18.0,1136,1.7543724249990191,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,5
70,512,18.0,1136,1.7543724249990191,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,5
71,1024,18.0,1136,1.7543724249990191,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,5
72,0,1.0,1136,1.7730247489998874,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 0]",100,1024,6
73,1,1.0,1137,1.7920478739997634,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 0]",100,1024,6
74,2,1.0,1138,1.8126748829999997,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 0]",100,1024,6
75,4,1.0,1140,1.8334954900001321,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 0]",100,1024,6
76,8,1.0,1144,1.8595534840005712,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 0]",100,1024,6
77,16,2.0,1153,1.8938157609991322,"[0, 0, 0, 1, 1, 1, 1, 1, 0, 0]",100,1024,6
78,32,4.0,1171,1.9386221719996684,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0]",100,1024,6
79,64,10.0,1206,2.0132968369998707,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,6
80,128,10.0,1270,2.150102141999014,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,6
81,256,10.0,1350,2.316996540999753,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,6
82,512,10.0,1350,2.316996540999753,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,6
83,1024,10.0,1350,2.316996540999753,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,6
84,0,1.0,1350,2.338040139000441,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1]",100,1024,7
85,1,1.0,1351,2.3582678200000373,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1]",100,1024,7
86,2,2.0,1353,2.3796712450002815,"[1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",100,1024,7
87,4,2.0,1355,2.403268582000237,"[1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",100,1024,7
88,8,2.0,1359,2.434774360999654,"[1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",100,1024,7
89,16,2.0,1367,2.477215396000247,"[1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",100,1024,7
90,32,2.0,1383,2.542158037000263,"[1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",100,1024,7
91,64,10.0,1418,2.654774271999486,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",100,1024,7
92,128,10.0,1482,2.8369764399994892,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",100,1024,7
93,256,10.0,1562,3.084481006000715,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",100,1024,7
94,512,10.0,1562,3.084481006000715,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",100,1024,7
95,1024,10.0,1562,3.084481006000715,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",100,1024,7
96,0,13.0,1562,3.1125508189998072,"[1, 1, 1, 0, 1, 0, 1, 0, 0, 0]",100,1024,8
97,1,13.0,1563,3.1387769379998645,"[1, 1, 1, 0, 1, 0, 1, 0, 0, 0]",100,1024,8
98,2,15.0,1565,3.1714883410004404,"[1, 1, 1, 1, 1, 0, 1, 0, 0, 0]",100,1024,8
99,4,15.0,1567,3.20646811000006,"[1, 1, 1, 1, 1, 0, 1, 0, 0, 0]",100,1024,8
100,8,15.0,1571,3.244729890999224,"[1, 1, 1, 1, 1, 0, 1, 0, 0, 0]",100,1024,8
101,16,15.0,1579,3.29972614899998,"[1, 1, 1, 1, 1, 0, 1, 0, 0, 0]",100,1024,8
102,32,18.0,1597,3.3736936200002674,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,8
103,64,18.0,1629,3.4821781089995056,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,8
104,128,18.0,1693,3.6891883299995243,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,8
105,256,18.0,1743,3.8789775770001143,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,8
106,512,18.0,1743,3.8789775770001143,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,8
107,1024,18.0,1743,3.8789775770001143,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,8
108,0,13.0,1743,3.9138895140004024,"[1, 1, 1, 0, 1, 1, 0, 1, 0, 0]",100,1024,9
109,1,13.0,1744,3.953853363000235,"[1, 1, 1, 0, 1, 1, 0, 1, 0, 0]",100,1024,9
110,2,16.0,1746,3.9935415649997594,"[1, 1, 1, 1, 1, 1, 0, 1, 0, 0]",100,1024,9
111,4,16.0,1748,4.03017376400021,"[1, 1, 1, 1, 1, 1, 0, 1, 0, 0]",100,1024,9
112,8,18.0,1753,4.078909335999924,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,9
113,16,18.0,1761,4.137972837999769,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,9
114,32,18.0,1777,4.233687205000024,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,9
115,64,18.0,1809,4.395343513999251,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,9
116,128,18.0,1873,4.646041223999418,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,9
117,256,18.0,1903,4.782668509000359,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,9
118,512,18.0,1903,4.782668509000359,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,9
119,1024,18.0,1903,4.782668509000359,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,9
120,0,1.0,1903,4.813792210999964,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",100,1024,10
121,1,1.0,1904,4.8448194220000005,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",100,1024,10
122,2,3.0,1906,4.879613979999704,"[1, 1, 1, 0, 0, 1, 0, 0, 0, 1]",100,1024,10
123,4,3.0,1908,4.911135394999292,"[1, 1, 1, 0, 0, 1, 0, 0, 0, 1]",100,1024,10
124,8,14.0,1913,4.951418655999078,"[1, 1, 1, 0, 0, 1, 0, 0, 0, 0]",100,1024,10
125,16,17.0,1922,5.001035991999743,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",100,1024,10
126,32,18.0,1939,5.069666208999479,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,10
127,64,18.0,1971,5.191079616999559,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,10
128,128,18.0,2035,5.394142654000461,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,10
129,256,18.0,2074,5.539760395000485,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,10
130,512,18.0,2074,5.539760395000485,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,10
131,1024,18.0,2074,5.539760395000485,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,10
132,0,1.0,2074,5.571828349000498,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",100,1024,11
133,1,1.0,2075,5.611690158999409,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",100,1024,11
134,2,1.0,2076,5.649141280000549,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",100,1024,11
135,4,1.0,2078,5.692411653999443,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",100,1024,11
136,8,8.0,2083,5.746760337999149,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,11
137,16,10.0,2092,5.808109737999985,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,11
138,32,10.0,2108,5.901106388000699,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,11
139,64,10.0,2140,6.075297269999282,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,11
140,128,10.0,2204,6.369837944999745,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,11
141,256,10.0,2235,6.502902308999182,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,11
142,512,10.0,2235,6.502902308999182,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,11
143,1024,10.0,2235,6.502902308999182,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,11
144,0,5.0,2235,6.531991445999665,"[1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",100,1024,12
145,1,5.0,2236,6.563421083999856,"[1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",100,1024,12
146,2,5.0,2237,6.593720591999954,"[1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",100,1024,12
147,4,5.0,2239,6.626942916000189,"[1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",100,1024,12
148,8,5.0,2243,6.666474407998976,"[1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",100,1024,12
149,16,8.0,2252,6.718141757999547,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",100,1024,12
150,32,18.0,2269,6.805650496999078,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,12
151,64,18.0,2301,6.966657335000491,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,12
152,128,18.0,2365,7.278445387999454,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,12
153,256,18.0,2404,7.524157808000382,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,12
154,512,18.0,2404,7.524157808000382,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,12
155,1024,18.0,2404,7.524157808000382,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",100,1024,12
156,0,1.0,2404,7.5648884090005595,"[1, 0, 1, 0, 1, 0, 1, 1, 1, 1]",100,1024,13
157,1,1.0,2405,7.6042775089990755,"[1, 0, 1, 0, 1, 0, 1, 1, 1, 1]",100,1024,13
158,2,1.0,2406,7.638607976999992,"[1, 0, 1, 0, 1, 0, 1, 1, 1, 1]",100,1024,13
159,4,1.0,2408,7.676875573999496,"[1, 0, 1, 0, 1, 0, 1, 1, 1, 1]",100,1024,13
160,8,1.0,2412,7.729732691999743,"[1, 0, 1, 0, 1, 0, 1, 1, 1, 1]",100,1024,13
161,16,1.0,2420,7.789561438999954,"[1, 0, 1, 0, 1, 0, 1, 1, 1, 1]",100,1024,13
162,32,3.0,2437,7.886603266999373,"[1, 1, 1, 0, 1, 0, 1, 1, 1, 1]",100,1024,13
163,64,10.0,2471,8.08069472600073,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",100,1024,13
164,128,10.0,2535,8.393727222999587,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",100,1024,13
165,256,10.0,2600,8.71015129099942,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",100,1024,13
166,512,10.0,2600,8.71015129099942,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",100,1024,13
167,1024,10.0,2600,8.71015129099942,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",100,1024,13
168,0,2.0,2600,8.748324473999674,"[0, 0, 1, 1, 1, 1, 0, 1, 0, 0]",100,1024,14
169,1,2.0,2601,8.792938267999489,"[0, 0, 1, 1, 1, 1, 0, 1, 0, 0]",100,1024,14
170,2,2.0,2602,8.848231521000343,"[0, 0, 1, 1, 1, 1, 0, 1, 0, 0]",100,1024,14
171,4,4.0,2605,8.900129383999229,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 0]",100,1024,14
172,8,5.0,2610,8.954411643999265,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0]",100,1024,14
173,16,5.0,2618,9.022477223999886,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0]",100,1024,14
174,32,6.0,2635,9.119528814999285,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",100,1024,14
175,64,10.0,2669,9.32648373200027,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,14
176,128,10.0,2733,9.668979772999592,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,14
177,256,10.0,2797,10.04595425700063,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,14
178,512,10.0,2797,10.04595425700063,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,14
179,1024,10.0,2797,10.04595425700063,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,14
180,0,0.0,2797,10.09259522299908,"[0, 1, 1, 1, 0, 1, 1, 0, 1, 1]",100,1024,15
181,1,0.0,2798,10.140214835000734,"[0, 1, 1, 1, 0, 1, 1, 0, 1, 1]",100,1024,15
182,2,0.0,2799,10.188972653999372,"[0, 1, 1, 1, 0, 1, 1, 0, 1, 1]",100,1024,15
183,4,4.0,2802,10.235286797000299,"[1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",100,1024,15
184,8,4.0,2806,10.305521411999507,"[1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",100,1024,15
185,16,4.0,2814,10.401654908000637,"[1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",100,1024,15
186,32,10.0,2832,10.51963601100033,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",100,1024,15
187,64,10.0,2864,10.7066260470001,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",100,1024,15
188,128,10.0,2928,11.030959195999458,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",100,1024,15
189,256,10.0,2982,11.350877609000236,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",100,1024,15
190,512,10.0,2982,11.350877609000236,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",100,1024,15
191,1024,10.0,2982,11.350877609000236,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",100,1024,15
192,0,15.0,2982,11.401751806999528,"[1, 1, 0, 1, 1, 0, 0, 0, 0, 0]",100,1024,16
193,1,15.0,2983,11.458294804999241,"[1, 1, 0, 1, 1, 0, 0, 0, 0, 0]",100,1024,16
194,2,15.0,2984,11.516899219999686,"[1, 1, 0, 1, 1, 0, 0, 0, 0, 0]",100,1024,16
195,4,16.0,2987,11.58127527599936,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0]",100,1024,16
196,8,16.0,2991,11.651967407000484,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0]",100,1024,16
197,16,18.0,3000,11.74502817299981,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,16
198,32,18.0,3016,11.877057821999188,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,16
199,64,18.0,3048,12.074998087000495,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,16
200,128,18.0,3112,12.44334967299983,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,16
201,256,18.0,3144,12.649143349999576,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,16
202,512,18.0,3144,12.649143349999576,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,16
203,1024,18.0,3144,12.649143349999576,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",100,1024,16
204,0,1.0,3144,12.698390665000261,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 1]",100,1024,17
